pos_score,neg_score,light_score,safety
0.6666927245613146,0.11491953604026517,0.517776283509372,0.6301738924814084
0.592981111049408,0.3185475653405674,0.6107299520876609,0.5815167513383334
0.5648123471622926,0.30910538661405706,0.6351737010465074,0.5791979121671149
0.5702621190255714,0.22884872508678322,0.5917327383308781,0.5808114593090862
0.5683490864733314,0.34299854374083116,0.7352859775839325,0.6229028047407573
0.5873588575065517,0.36487719603973345,0.5821003841632759,0.5522462075756356
0.5962504916107089,0.3147011504809065,0.5528959537711458,0.5555229842317715
0.5669492820676238,0.2361220574619517,0.6395157025436913,0.600896906146932
0.4791799273096251,0.18507486303623955,0.7004922921778574,0.5914853867156439
0.5278656854937553,0.3050217974940397,0.6428345509264279,0.5618812373859572
0.5439553656673332,0.20756227802526017,0.370998225136972,0.4599817624625708
0.711664255674096,0.1493656969952618,0.5478614158347006,0.6635878370729924
0.6360815664977348,0.3394600347826032,0.536669659309744,0.5651187608578621
0.6298700957542022,0.19244345588739353,0.6032049937357636,0.6314136903485548
0.6838057109866746,0.1113858326864593,0.5135772556695577,0.6392255962551688
0.6849712996537226,0.21096283296520169,0.7275356216949551,0.7220098823984108
0.5852269246531765,0.2295247658573566,0.5117657398879846,0.549637833271559
0.5938538920031683,0.27938607010869987,0.4972769056447677,0.5351042704971098
0.6427784992900856,0.24005290795031486,0.4354390027527917,0.5433733739628684
0.5512004509615965,0.24994046280331805,0.5812592400781794,0.5588647749152181
0.6323712286893339,0.21540646452624534,0.75,0.700571121082039
0.6349533789793332,0.4377708833387023,0.503265243711195,0.5231619284085218
0.604774780937158,0.3138789760590128,0.4347150540927639,0.5017526515939235
0.6554086466081872,0.0,0.5274244978319238,0.6569574368808742
0.4759861125027375,0.2761119648058392,0.6371347510326788,0.5351310518165222
0.6737802322485363,0.09477514743539417,0.75,0.7555743524902734
0.6078533978360935,0.20866183043249265,0.6095477524423183,0.617320457314692
0.5406049559673524,0.1873260324472592,0.7037816311973462,0.6294222810672697
0.6096018511579444,0.23204546621906907,0.6059389308999694,0.610719209589984
0.6321984637215482,0.22841942077043564,0.5846980593764741,0.614563252728557
0.5963378337809624,0.0438102122360603,0.44314098844581423,0.5684206414324694
0.6436502984194172,0.0479477561821402,0.7077676821898509,0.7280870811010407
0.6301010993252354,0.42449893232639024,0.5914861468213896,0.5676789999242384
0.7043003719670559,0.41813455312090586,0.75,0.6930465849000071
0.5488005293402809,0.21719809977755478,0.7289045173884479,0.6394330513540037
0.6620114915821109,0.3034259176098676,0.40412605135768853,0.5234134412256439
0.6576573888410302,0.184684128045412,0.6000134419173422,0.6484301222519363
0.44945361181255195,0.38511337815018276,0.4419898541785108,0.39438874963924087
0.6171964426425879,0.3104411427297826,0.5518614893448913,0.5686383245755527
0.49176033636983374,0.0,0.5710879960487211,0.5806001998462608
0.6012720822643911,0.22540115378534986,0.46987480951528876,0.5393503656699415
0.6452640391357636,0.19602377974943408,0.6755142320501237,0.6759095945691614
0.5885622434364564,0.17910084312775088,0.4984500926711511,0.5575871816155117
0.5460745429916162,0.20865513337668118,0.47647576775806255,0.5137188263298307
0.6174178537529944,0.0,0.5698050487520143,0.6553532366278039
0.6125644277948851,0.1600245881494361,0.6013979910734222,0.6282315051762831
0.6687055768158984,0.1850128448941606,0.5063587827742353,0.6081495262531165
0.6407442897370449,0.16639434102809492,0.34980788352644143,0.5177519303484239
0.5752558920513221,0.0,0.6651402092378829,0.6777236398497346
0.5433449582410809,0.4950704495349555,0.6919574911434576,0.5482181081326384
0.6918286339462311,0.0,0.4989494153020781,0.6645718880187776
0.5424150269060479,0.12975923563802816,0.4718451996385605,0.5289318070534019
0.6250290968911711,0.2788938664303908,0.6855330996546414,0.6480605413544256
0.6565330496975589,0.25684542818979816,0.49387157986717356,0.5766442627046725
0.5874922838130159,0.3830703002842515,0.5411930810202585,0.527324335726876
0.5729772535515404,0.2985103722281165,0.75,0.6441587590738951
0.619771276482268,0.24912288947637684,0.5438577160573023,0.5815109015489177
0.599135860784529,0.09658233456071341,0.5312874616235304,0.6009796636423042
0.543253132599701,0.1730159952031195,0.3297240478337784,0.4475599046759299
0.6568860439407849,0.20164223376497414,0.4892436337958402,0.5883428848211475
0.6302784138597805,0.2615778707988291,0.5075998203395701,0.5665724907859461
0.5726583389474718,0.2559981861357744,0.6551387123371789,0.6071648130031289
0.6688017975374116,0.1510112769474914,0.5235442996730425,0.6253004091220955
0.5420481826211587,0.06300994321220654,0.5848084946661382,0.6018806711027126
0.48372956654465493,0.2814803875638848,0.4660858271410117,0.4529105566063276
0.6322747200636196,0.1663106177689717,0.5847398671316414,0.6301571111617496
0.5636299316773807,0.30827171426911815,0.6906329104828443,0.606426485680571
0.6591997067379077,0.0,0.5003104744529523,0.6456750612692208
0.6236471846701139,0.25139896971743114,0.628804407937875,0.625740772341648
0.7074573586561149,0.2548385113610182,0.5388123033877532,0.630170939047291
0.5934431790561567,0.1685813848812736,0.6343483152963777,0.6310947188615644
0.6751633790531786,0.33211721304848596,0.5473976467832159,0.5957675475613937
0.600904270786982,0.33518482415279804,0.512358697951596,0.5329257054097878
0.44207225167099873,0.208171398872676,0.7476437312275283,0.5870223668981943
0.6002219780827188,0.29480054573504244,0.6692410819815211,0.6210535914066313
0.6197599184892799,0.05026359032708194,0.6943754043206929,0.7064777556721439
0.6389652826084102,0.3416124238614753,0.6765922007959589,0.6362721639976567
0.6160890037063891,0.19754476154501344,0.4950155630535208,0.5677749933643405
0.7016481606439304,0.2878763157016967,0.5452473266227045,0.6216434807722864
0.6640034252094504,0.1925335614300222,0.4821236284217692,0.5913304789790493
0.5870644132092206,0.1602985538564876,0.6763850318715361,0.6503565253971786
0.6678608207505259,0.2621800828372214,0.75,0.7101714717410101
0.5321287816468654,0.15531508175334174,0.5970594203580862,0.5789782087288269
0.6533279687019313,0.28559830246196916,0.5744415329089545,0.6078179720601438
0.6281663778959599,0.45599965684790855,0.5597153780329847,0.542757601542091
0.6142086599735979,0.2493094304772865,0.6525766623898691,0.6324861695597717
0.6212537109090763,0.28510232171482985,0.6050243932573648,0.6039888427454208
0.5269633614287339,0.37673837552829337,0.5288784323568815,0.4864326391536078
0.607378630658141,0.3226354371606929,0.75,0.6587683191047113
0.636318417275703,0.1831463354997075,0.537311893005258,0.604660412993124
0.6698871252126142,0.0,0.5570120428553613,0.6804382965552491
0.6445684193183554,0.1956921294328139,0.7469021525289392,0.7112690954972793
0.5181882160057509,0.233198952787963,0.5793346545368763,0.542280518674898
0.5221777811434527,0.1787582416543293,0.6496206364813418,0.5934274265131602
0.5369788293716962,0.2768966770096629,0.5000889429174734,0.5030075998293387
0.601010695482558,0.4679985934831291,0.5859218434014488,0.536567690619477
0.5650309652081469,0.3092596629605997,0.5685155980516976,0.545961462410587
0.6282372511208266,0.2462647608021996,0.5256575228866235,0.5782049219152579
0.6975505875018169,0.0,0.37216233450810565,0.6046115197551429
0.5260100860488588,0.19844821553770975,0.5428559134004208,0.5374219544450982
0.6053308842359698,0.28148067914814,0.6633223877620742,0.6244895546355839
0.5027928057904612,0.32920038875508173,0.7071555094994159,0.5729533410352142
0.560476852791362,0.12803920506173216,0.5898745777637334,0.5992135992912508
0.6096133647639859,0.09196613607478077,0.6512998430172388,0.6684264063483156
0.6419078342649756,0.10783769692732548,0.6034652005155086,0.6599178765849082
0.6183669112902014,0.12645827858151804,0.6415935606944263,0.6602023574759543
0.478116454650486,0.3768408377979605,0.4558498769050877,0.42058460179334534
0.5412051746828062,0.06691405998375322,0.6406009951345639,0.6282950873810274
0.6866551324782546,0.0,0.4046530583749337,0.6143196086744196
0.5797248240587197,0.17521485417921734,0.6199136114352071,0.6139879866080309
0.6702583243328057,0.21850263122550395,0.5464284927113429,0.6207435831489789
0.6817880512597148,0.2423887410006259,0.4089831607343374,0.5529672258728411
0.5694903581589228,0.1847917285125773,0.4511552620242675,0.5210739137793432
0.6241088833003721,0.2169932326602939,0.48216272223849677,0.561298382934398
0.7221093398072493,0.2776267785009373,0.5330852279805065,0.6304015232493685
0.6201830825065717,0.24936394019498798,0.6782690983945514,0.6489034136524717
0.5476104028158129,0.2718765069737896,0.5641898509929801,0.5426920404425304
0.6622895466838508,0.12877037340133513,0.5826091050210833,0.6564856871705184
0.5891679683639474,0.2566019246137651,0.4365635032841154,0.5076320515069849
0.6412264081751409,0.1277464831997457,0.4448315394383666,0.5752149938243314
0.6520890273327558,0.04584088022668409,0.75,0.7547931963429825
0.595028097593774,0.14402674261234905,0.6500309879408991,0.6460256668736266
0.6379812823039634,0.0,0.5794663529163336,0.6725219458405449
0.5666292951370071,0.34604523567380396,0.5096823574874112,0.5083074469074589
0.6038926094308201,0.20108585963986658,0.75,0.6870641007485254
0.5999193834378869,0.2748921023083656,0.5237533224105732,0.5531052656909272
0.5437517318594025,0.32453847767574695,0.40371330711289594,0.4469730732531527
0.6779740491196886,0.20739914277839,0.6420672097550677,0.6759682486547495
0.6811301750439589,0.24854434706675166,0.661669851771357,0.6773769441453659
0.6484056811535751,0.3284728723560607,0.6259180079228437,0.6198841945645517
0.5028236121673348,0.22439575049457527,0.6618484734638539,0.576519466408684
0.5964982634780115,0.12580820266444326,0.6853152853332903,0.6691045500873413
0.6828733155144755,0.24030913131897735,0.5334549817595946,0.6163741973587383
0.661580113490485,0.2572698998573859,0.5337724711294957,0.5995168286946924
0.5456749003063361,0.3548685953315387,0.5538972746753205,0.5156364286885773
0.6211884365779081,0.36669789634577243,0.5996554776511575,0.5808663266858805
0.6601184441194294,0.26134297178605215,0.44505364285744764,0.5532621449538685
0.6448883519103257,0.24125243305632182,0.6865480375065351,0.6698939216353825
0.6878650387323612,0.1763859703441052,0.5290142422500025,0.6331296517783915
0.41704887971185145,0.18582641848501913,0.72533844771177,0.5664419470617411
0.5439773991257173,0.32470554505883675,0.5499639511911371,0.5201920288062898
0.5396953970142768,0.07649224774353713,0.5032202434895872,0.5563042980174754
0.44673564114014375,0.0,0.4729421920322832,0.5045124807002278
0.6562543781108834,0.31942144333619793,0.5586011155774491,0.593197823821205
0.7363237672647129,0.17567732901894417,0.6967102914383636,0.7462300738232734
0.7064714734188651,0.16063656746951838,0.5269003044998182,0.6471738944338485
0.6332719151683586,0.16333794152891035,0.5304030953673529,0.604330211402464
0.6087515605786223,0.36554434967402005,0.5229253706250523,0.5353275342411945
0.6348561845625095,0.17460886543570409,0.5094789263670219,0.5920009575620906
0.5545047999635836,0.3648749466247323,0.75,0.6164841433219671
0.5818138412793239,0.2944174010340579,0.6343499102789342,0.5926589096485471
0.6772824302713454,0.20020753959175408,0.5001702755461546,0.606402711037946
0.6676724318576126,0.1305461735963781,0.49590912019521444,0.6159214758130803
0.6081089871524441,0.1634196162768099,0.6023787951638898,0.6251998858042089
0.3128510331119245,0.1535950845573517,0.7005628077952837,0.4995932526254587
0.6242185886789593,0.30406508253696996,0.75,0.6735148825731332
0.6273290601127522,0.28037124341332187,0.6732996642650568,0.6429544573468493
0.638678150323389,0.30938777223395153,0.6307274031107297,0.6212236486909104
0.6717030152076735,0.38064057595592904,0.515080867509632,0.5654020988904378
0.6455212042016225,0.2165320447065321,0.5946713686433323,0.6305153956660066
0.5644333247148487,0.2558441952994378,0.6218252554786,0.5856115737433498
0.6369240224766588,0.2544735640288076,0.5846436548156149,0.6108578498866009
0.6585268601788996,0.09727022644015404,0.7295133745517411,0.7355552467731717
0.6035739178877997,0.20093008332114826,0.7377453279763474,0.6807844938905664
0.6810852776615681,0.07335873140783256,0.5975545829890507,0.6890887752395081
0.6377957671335294,0.30877495999768045,0.4773484700588939,0.5441579553101444
0.4764076273133233,0.30908479648383214,0.5319868132304149,0.4745667838822434
0.6260608433830848,0.18529534697189332,0.6177211875064521,0.6381732630401035
0.5999194556485747,0.0,0.6532123607333071,0.6865578537557984
0.680410653843591,0.06140691638144291,0.3601194043379917,0.5729543653797897
0.6477403616866129,0.3279890694750234,0.6921853189426848,0.6527396091145543
0.6865427511087108,0.2779348744490153,0.5700824136220617,0.6274831388640034
0.5218018831958453,0.3681050397826987,0.6697888538760342,0.5559492969098496
0.6016886332557723,0.08393567280338787,0.724376460407326,0.7022174919562792
0.6395786802738677,0.21916348482053494,0.6069669357397071,0.6324398048290404
0.5938194715979832,0.29948104450318214,0.6247708560017314,0.5938068498338601
0.5408616766268074,0.2708486738239807,0.7049201767487533,0.6092649258944659
0.6484495708041043,0.16623947864584254,0.75,0.7225098728210019
0.5650456751389594,0.24232803528839286,0.4208595352503711,0.488875163886463
0.6493647490345532,0.1961440236672477,0.3910459269054468,0.5361058069566434
0.5763911130458412,0.1333823887509198,0.75,0.6874890706397747
0.5637915510885774,0.270978058920614,0.6225457561784964,0.5818032940122411
0.6060751324583966,0.1625943528826902,0.5536678097386035,0.5998303961236672
0.5925635605514064,0.2303957426836981,0.4641635310807457,0.5300209662002922
0.6504064988005377,0.40488734508568935,0.4923681332025818,0.5352061296101912
0.6017059122368769,0.13446052445938605,0.5518899707114044,0.6033534015829818
0.6704518884314108,0.2802840390633211,0.5306537183635984,0.5975269824748154
0.5707798356961129,0.36306360995354414,0.6724633682912768,0.5879336830749202
0.7041565044821297,0.23711648954207543,0.6193263151383677,0.6728779378729428
0.6593124530436245,0.32399838945798076,0.5264764788439431,0.5778261138836511
0.6267061201534139,0.30115295289854715,0.5602046873431669,0.5808377775389949
0.6912687904745882,0.3967952594541574,0.5997910783462648,0.6154579985943459
0.5103331891092016,0.11219665261005973,0.6418686547847905,0.5990850777054012
0.6715997179396449,0.3781788315659703,0.6236323669674032,0.620231306355996
0.5157711620087557,0.2964462456786424,0.5297744283805876,0.5002383499758867
0.599798277233226,0.12687109958327192,0.41314159261224104,0.5347319877502381
0.6703178302132351,0.3091796009161577,0.3935668471690905,0.5216792214834469
0.5455759731652334,0.2445452483124626,0.6847098302612155,0.6085641869516321
0.5981168117374349,0.400567534943001,0.4167047719458016,0.4670805892796114
0.56838437313062,0.3812943364441007,0.7180091354147451,0.6047116074747194
0.6347424154535644,0.1690813985986499,0.6123800127605945,0.6447651060027734
0.5922915259052912,0.3015426445084237,0.5429385667913894,0.5514585378117636
0.4349250141686176,0.2717488868688983,0.4644431951894282,0.42523938437866005
0.6214510164813289,0.06589750468197397,0.6960826787378519,0.7044375730872298
0.5047648002276923,0.19995435846113763,0.3704842477320014,0.4381124143873317
0.6276403425288009,0.0416000564913207,0.5371884839034087,0.6347784333461546
0.5588196101432991,0.2678236522863381,0.6647079009985034,0.6006898035136466
0.6820937309064985,0.26331850981227156,0.6230041647191069,0.6549286934503846
0.5880830025995969,0.2756794535963507,0.5473119220320348,0.5575858991766878
0.5741980656090254,0.3157679844958612,0.5851945885807299,0.558174137531815
0.5911593813764742,0.12410418785152078,0.561000561281762,0.6041698625038854
0.637025940427773,0.2970681071029446,0.6146488475897992,0.6152729612758272
0.45717069442791736,0.46560820640614353,0.4928866235962483,0.40434367685333866
0.6392038254303951,0.33487270619808074,0.4760094072874469,0.5378088223524403
0.620482752221964,0.16851652493306735,0.6873087345410313,0.6738148873704273
0.5813143766236781,0.32087417784580996,0.6295681887972604,0.5833541759113845
0.6157241655739449,0.41782891959904667,0.676296552911413,0.6031255459003118
0.6259426253393238,0.3177863268350657,0.698703030556038,0.6454705087728468
0.5238767478542294,0.362208952298416,0.5028371677583121,0.4751923945170897
0.6353801120993574,0.2205066169813198,0.612876241030348,0.6325395335294586
0.637619882951334,0.3630973596515815,0.6364402987893266,0.6100177392525683
0.633746698750423,0.3308667374246741,0.4572392184863007,0.5261509441372356
0.6573400903765718,0.2926199904671871,0.7089756528375374,0.675736883027915
0.5927298554511362,0.1956851655448083,0.5815579047581467,0.597495574263553
0.5189695381253344,0.0,0.49148365010001516,0.5571235479252082
0.693950273476023,0.17257865668149264,0.44769102065925015,0.5970710102448658
0.6287933899383791,0.16153056500866403,0.688966486501646,0.6813766359616844
0.7013539937518888,0.31053891680484713,0.5475168616491377,0.6169360978744902
0.5806253551765086,0.20684041185762514,0.4643255774948051,0.5288278988889015
0.5074737852421043,0.33281642929688093,0.75,0.5962801638210423
0.6543850768622814,0.2700608413476867,0.5547314311999035,0.6024815513803989
0.6424593777749612,0.14506066751131275,0.5519324923133225,0.6251767059438098
0.5568278679174021,0.11357833536081752,0.677090073193431,0.6442471735069524
0.5721539169432082,0.327125306751058,0.42294993963768224,0.47298599329700153
0.5712910674358691,0.04596439041554834,0.5665731896642489,0.6145701376897588
0.598575500672385,0.25328781240551124,0.4465974505081795,0.519122072556143
0.6168556295836376,0.1324871462836703,0.7197414703060372,0.6968623263322836
0.6023548908377521,0.24380283647205403,0.5370594458874747,0.5689919483283751
0.6843559676176267,0.2647201089012423,0.5516058189117464,0.6202364628011386
0.6389219529118442,0.08656919898274462,0.75,0.7367108720014204
0.5996884904474007,0.3153398257195139,0.6547165224259581,0.6083363990515409
0.5469391551755901,0.21620586503985384,0.7047742072673734,0.6264991304790772
0.6317957791532178,0.13758390359478234,0.75,0.719681491593235
0.5222891995044705,0.25584051070403935,0.6213799097451498,0.5601033468992473
0.6816579812876107,0.36165353569901393,0.42630520399736793,0.5317340068464969
0.6215401352697425,0.23871122565512026,0.75,0.6882462747480654
0.6355061343222927,0.13887694204227818,0.43643811717865594,0.564803503672134
0.4697242426852637,0.2803040356472115,0.7428396623128538,0.5831783678557823
0.5188629004121876,0.15005058981855546,0.521343592043728,0.5344768888145377
0.598466251344304,0.25149022335338156,0.4244104353796372,0.5084124126580556
0.6457609789528543,0.4343407599406717,0.46273967431386837,0.5102412345434788
0.5222451353169807,0.38886557894738605,0.6219019009366045,0.5270816369216441
0.6224306648419919,0.1693311098675213,0.4809307611362296,0.5715910020064296
0.6553789951167593,0.20329127707503047,0.489609235853521,0.5872091957280585
0.6851999031867941,0.08666482276883924,0.52660908986832,0.6527582811540267
0.49652689036379394,0.3341240167473384,0.5941716913639904,0.5114709757134369
0.561207233869006,0.25100830313512035,0.5272530676386143,0.5375987983569307
0.6402116229238352,0.2887607590468808,0.6756702316794584,0.6497718998323101
0.5042387465070115,0.1251034939832265,0.509571229180881,0.5260529889988408
0.5949911850697283,0.038129176071920456,0.6307991326912543,0.662861983369484
0.7324793848506208,0.1264909462741436,0.6636323722995551,0.7396810804916142
0.6080992539348131,0.2572382129240143,0.5701110346808856,0.5856055164703271
0.6456659063438436,0.2923731327286191,0.529287693994341,0.5789501076213218
0.5956245195448433,0.28490334601924916,0.4901532018208962,0.5312254761325418
0.604141536645566,0.252281684914193,0.5574853472649979,0.5781571743912903
0.6289795814226136,0.21954215077617112,0.6617766299200287,0.6533905261195397
0.5629848900232839,0.27046477234559985,0.3274281366397511,0.4338888092474459
0.6040593066099613,0.18607483657017676,0.5613028697014554,0.5965683096741603
0.6434408474106439,0.2404289152562893,0.3997591092505782,0.5258368342576032
0.5675403384407957,0.1109940939410089,0.5655912444278384,0.5955713017931443
0.6417505643838656,0.09641515197186967,0.48334829740650065,0.6026206993406023
0.6437917211871835,0.22138604371302373,0.7290726136849952,0.6954648286265518
0.5731968516623173,0.11850692297959742,0.5432775784045006,0.5859301694547412
0.5357716757286073,0.20337520867255654,0.5970416222375488,0.5691400143877997
0.504981818047012,0.33646728856463104,0.6299526985095408,0.5338486179418198
0.7320085194339864,0.06295799155990944,0.5575234598107316,0.7022273436757802
0.6872049155575184,0.19047721635750647,0.6678643509726043,0.6986358207314365
0.6588790376276743,0.13359465851433516,0.32089577078550896,0.5223766433407753
0.65027905956261,0.13071360024619816,0.590884563020912,0.6529313171864725
0.5241814982125191,0.23668123944885266,0.6379291499601087,0.5743031640453526
0.44297408035547436,0.42723486296431634,0.46069400450897635,0.3893227347266937
0.6159069620042661,0.20160035032996348,0.75,0.6941440896200688
0.5431185765588082,0.0,0.6084889892572198,0.6301156405638948
0.6236286339910988,0.1743660101201222,0.6839904687396077,0.6725809122344325
0.4978789582378952,0.1758307649970826,0.5711657340990904,0.5403525507430117
0.6693459742375975,0.2996490687415403,0.6099292580406491,0.6316599463774979
0.568294942684139,0.26321499787793545,0.46087098607121935,0.5056087091766093
0.6203475910908061,0.42502463951689284,0.5936535331082737,0.5627791613293972
0.6275445712426878,0.12338296108948188,0.49975072667883524,0.5955563658126597
0.6914969814819989,0.3243012130861268,0.5143105721028604,0.5909781716690978
0.5753064065865614,0.18010792933004727,0.6082543526106793,0.6042840379247647
0.5698021013771242,0.3329463319569831,0.5043204911430539,0.5108049234085558
0.5202822599406047,0.1863227968489557,0.6081179562269452,0.5696476348655964
0.5516899012980734,0.26801402740617597,0.75,0.6390104339273
0.6940356010821548,0.4092424411465164,0.6545801251060404,0.6414008129156838
0.6492603893111029,0.18091223067777695,0.4960790332660993,0.5923676925502671
0.5732181044772431,0.11081131142274947,0.4062270244948707,0.5193415470780939
0.4654011169872898,0.188398796552389,0.5523186700111079,0.5083003060598306
0.5173402199346205,0.3328168622805845,0.6104126170669809,0.5324062249241167
0.6337810499392025,0.22207952329401737,0.6082579950488299,0.6288777466644321
0.6855745719450008,0.20297113286878588,0.6688598880330874,0.6950319039663477
0.6622592948601922,0.25876819997559886,0.4503168052044153,0.5578219295244233
0.6043909531557028,0.23070042055058493,0.6612689425643995,0.6355939380379751
0.6379341960552157,0.3633429398397573,0.5821271576736061,0.5829883615099931
0.7328921004202892,0.34089636786652744,0.3900823612084532,0.5495523488897682
0.6125757280737694,0.3194071105256554,0.6181158384882778,0.5967515784569867
0.5684364134925151,0.26330280567284503,0.554953196100809,0.5527127447277023
0.6162769697865027,0.2254108117900706,0.4949479545790699,0.560887456213919
0.624813021933649,0.08345170019133707,0.651983729087139,0.6800167526559247
0.7011077596433499,0.31537055531077496,0.5190217095680617,0.6013328717423471
0.5080577754172237,0.10530955322056534,0.5345810441688483,0.545797799029617
0.56240311416006,0.38722188961136894,0.5400363814385397,0.5106545868124637
0.48733818378432925,0.3594486052340288,0.7481092314930488,0.5765953747086148
0.5371444697545581,0.0,0.7062584103427182,0.6754158870240939
0.6267241540044539,0.16070154315544039,0.75,0.7108591066138124
0.5670477204740835,0.31068490126849935,0.75,0.6375574069673253
0.6992373823743585,0.3206836841864038,0.5175210453065947,0.5981320310313115
0.6628016428219006,0.1567762782611788,0.5796625542589048,0.648318193257298
0.6782954482653304,0.11839707411967249,0.6747825802837216,0.7147692905711409
0.6483120636600936,0.10962480519912132,0.5606340540720282,0.6418980639322899
0.5433425469693958,0.20064415087832754,0.6280059580086683,0.5898474694663897
0.5169221769490189,0.12941179069539033,0.75,0.6528003584955637
0.5846530162603568,0.2633292733082321,0.6947409330191606,0.6323299579387364
